IntakeMonth,Breed,EstimatedAge,Sex,SpayNeuter,Size,Color,IntakeType,IntakeYear,OutcomeYear,Class
Stray,2011,February,,Older than 7 years,MALE,true,MED,BROWN,2011
Owner Surrender,2012,July,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2012
Owner Surrender,2011,February,CHIHUAHUA SH - POMERANIAN,Older than 1 year,MALE,true,SMALL,BLACK,2011
Owner Surrender,2011,July,,,FEMALE,true,LARGE,BLACK,2011
Owner Surrender,2012,March,,,MALE,false,LARGE,BLACK,2012
Stray,2011,June,,Infant - Younger than 6 months,MALE,true,SMALL,WHITE,2011
Stray,2011,January,,,MALE,true,X-LRG,GRAY,2011
Stray,2011,April,PAPILLON - MIX,Youth - Younger than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2011,February,POODLE TOY - LHASA APSO,Older than 1 year,MALE,true,LARGE,WHITE,2011
Stray,2012,January,,,MALE,true,MED,BROWN,2012
Stray,2011,March,,,UNKNOWN,false,LARGE,ORG TABBY,2011
Owner Surrender,2011,August,,,UNKNOWN,false,KITTN,CALICO,2011
Owner Surrender,2011,May,,Older than 1 year,MALE,true,LARGE,BLK TABBY,2011
Owner Surrender,2012,January,PIT BULL - MIX,,MALE,false,LARGE,BROWN,2012
Owner Surrender,2011,December,,Older than 7 years,MALE,true,MED,WHITE,2011
Stray,2011,May,POINTER - MIX,Infant - Younger than 6 months,MALE,false,MED,TAN,2011
Stray,2012,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Stray,2012,May,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY TABBY,2012
Stray,2012,August,CHOW CHOW - FOX TERR SMOOTH,Older than 1 year,FEMALE,false,SMALL,TAN,2012
Stray,2012,September,GERM SHEPHERD - PIT BULL,Older than 1 year,FEMALE,true,MED,BLACK,2012
Stray,2011,March,,,FEMALE,false,SMALL,BRN TIGER,2011
Owner Surrender,2011,August,,Older than 1 year,MALE,true,LARGE,BLACK,2011
Owner Surrender,2012,February,ROTTWEILER - BERNESE MTN DOG,Older than 1 year,MALE,true,X-LRG,BLACK,2012
Owner Surrender,2012,September,WHIPPET - PIT BULL,Older than 1 year,MALE,false,MED,WHITE,2012
Stray,2012,May,,Infant - Younger than 6 months,MALE,true,KITTN,BRN TABBY,2012
Stray,2012,March,LABRADOR RETR - MIX,,FEMALE,false,LARGE,BLACK,2012
Stray,2011,March,,Youth - Younger than 1 year,FEMALE,true,MED,BLACK,2011
Owner Surrender,2011,March,,Older than 1 year,MALE,true,LARGE,BROWN,2011
Reported Lost by Public,2012,September,,,MALE,false,MED,UNKNOWN,2012
Stray,2012,September,,Older than 1 year,FEMALE,false,MED,BLACK,2012
Stray,2012,January,,Older than 7 years,MALE,true,LARGE,BROWN,2012
Stray,2012,August,GERM SHEPHERD - MIX,Youth - Younger than 1 year,FEMALE,false,MED,BROWN,2012
Owner Surrender,2011,November,,Older than 1 year,MALE,true,TOY,BROWN,2011
Owner Surrender,2011,June,CHOW CHOW - MIX,Older than 7 years,MALE,true,MED,RED,2011
Stray,2012,April,,,FEMALE,false,LARGE,WHITE,2012
Stray,2012,May,,Older than 1 year,MALE,true,MED,GRAY,2012
Stray,2011,February,SHIH TZU - MIX,Older than 1 year,FEMALE,true,SMALL,CREAM,2011
Stray,2012,August,,Infant - Younger than 6 months,FEMALE,false,MED,GRAY,2012
Stray,2011,December,TR WALKER HOUND - BLACK/TAN HOUND,Older than 1 year,MALE,false,LARGE,BROWN,2012
Owner Surrender,2011,June,,Older than 7 years,MALE,true,SMALL,CREAM,2011
Disposal Request by Public,2012,October,,Infant - Younger than 6 months,MALE,false,SMALL,BLUE,2012
Stray,2012,June,,,UNKNOWN,false,KITTN,BLACK,2012
Foster Return,2012,May,LABRADOR RETR - GERM SHEPHERD,Infant - Younger than 6 months,MALE,true,PUPPY,YELLOW,2012
Owner Surrender,2011,February,AUST CATTLE DOG - BORDER COLLIE,Youth - Younger than 1 year,MALE,true,SMALL,BLACK,2011
Stray,2011,March,BICHON FRISE - MIX,Older than 7 years,MALE,false,SMALL,WHITE,2011
Stray,2011,March,,,FEMALE,true,LARGE,CHOC PT,2011
Stray,2011,September,,,UNKNOWN,false,KITTN,WHITE,2011
Stray,2011,May,,,UNKNOWN,false,KITTN,BLACK,2011
Stray,2011,April,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2011
Stray,2012,May,,Older than 1 year,MALE,true,TOY,GRAY,2012
Owner Surrender,2012,July,,Older than 1 year,FEMALE,false,MED,CALICO,2012
Owner Surrender,2012,January,,Older than 1 year,FEMALE,false,X-LRG,BRN TABBY,2012
Owner Surrender,2011,April,GOLDEN RETR - MIX,Older than 7 years,FEMALE,true,MED,GOLD,2011
Stray,2012,July,BOXER - MIX,Infant - Younger than 6 months,MALE,false,PUPPY,BROWN,2012
Stray,2011,October,,,UNKNOWN,false,KITTN,BLACK,2011
Owner Surrender,2012,June,,Older than 1 year,FEMALE,true,MED,CALICO,2012
Stray,2011,June,,,UNKNOWN,false,KITTN,GRAY,2011
Owner Surrender,2012,May,,Older than 1 year,FEMALE,true,MED,ORG TABBY,2012
Stray,2012,July,POMERANIAN - MIX,Youth - Younger than 1 year,UNKNOWN,false,SMALL,BLACK,2012
Stray,2011,May,,,FEMALE,false,SMALL,BLACK,2011
Stray,2011,April,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY,2011
Impound,2012,March,GERM SHEPHERD - MIX,,MALE,false,MED,BROWN,2012
Foster Return,2012,May,ALASKAN HUSKY - LABRADOR RETR,Youth - Younger than 1 year,FEMALE,false,PUPPY,YELLOW,2012
Owner Surrender,2011,November,,Older than 7 years,MALE,false,MED,BLACK,2011
Owner Surrender,2011,February,,Older than 7 years,MALE,false,MED,CHOCOLATE,2011
Owner Surrender,2011,January,,Older than 1 year,MALE,true,TOY,BROWN,2011
Owner Surrender,2011,December,,Youth - Younger than 1 year,MALE,false,SMALL,WHITE,2011
Foster Return,2012,May,,Older than 1 year,FEMALE,true,MED,CHOC PT,2012
Stray,2012,January,,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Impound,2011,January,LABRADOR RETR - MIX,Older than 1 year,MALE,true,MED,BROWN,2011
Stray,2011,June,PIT BULL - MIX,Youth - Younger than 1 year,FEMALE,false,MED,BLACK,2011
Stray,2011,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,CALICO,2011
Stray,2011,September,YORKSHIRE TERR - LHASA APSO,Older than 1 year,MALE,true,SMALL,TAN,2011
Stray,2011,May,,,FEMALE,false,LARGE,BLACK,2011
Stray,2012,April,,,UNKNOWN,false,KITTN,ORG TIGER,2012
Stray,2011,September,,Older than 1 year,MALE,true,MED,ORANGE,2011
Stray,2011,August,PIT BULL - MIX,Older than 7 years,MALE,true,LARGE,TAN,2011
Stray,2011,July,,Older than 1 year,MALE,false,MED,BLACK,2011
Owner Surrender,2012,September,,Older than 1 year,MALE,true,LARGE,ORG TABBY,2012
Stray,2012,September,,Infant - Younger than 6 months,MALE,false,KITTN,WHITE,2012
Foster Return,2012,April,,Older than 1 year,FEMALE,true,MED,GRAY TABBY,2012
Stray,2012,September,LABRADOR RETR - MIX,Older than 1 year,MALE,true,LARGE,BLACK,2012
Owner Surrender,2011,September,,Older than 1 year,MALE,true,SMALL,TRICOLOR,2011
Owner Surrender,2011,February,,Older than 1 year,MALE,true,LARGE,RED,2011
Stray,2012,September,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BRN TABBY,2012
Stray,2012,August,,Older than 1 year,FEMALE,false,LARGE,CALICO,2012
Stray,2012,April,,Older than 7 years,MALE,true,LARGE,CHOCOLATE,2012
Stray,2012,March,,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Stray,2011,November,LABRADOR RETR - MIX,Youth - Younger than 1 year,MALE,true,MED,BLACK,2011
Stray,2011,December,,,MALE,false,LARGE,BRN TABBY,2011
Owner Surrender,2011,April,DOMESTIC SH - DOMESTIC SH,,UNKNOWN,false,MED,BLACK,2011
Stray,2011,September,,,UNKNOWN,false,KITTN,TORTIE,2011
Stray,2011,January,,,UNKNOWN,false,KITTN,GRAY,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY TABBY,2011
Stray,2011,May,,,UNKNOWN,false,KITTN,GRAY,2011
Out Patient Spay or Neuter,2011,April,,Older than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2012,February,,,UNKNOWN,false,LARGE,SLVR TIGER,2012
Owner Surrender,2012,July,BOXER - PIT BULL,Youth - Younger than 1 year,MALE,false,MED,BR BRINDLE,2012
Stray,2011,January,,,FEMALE,false,MED,GRAY,2011
Stray,2012,March,,Older than 1 year,FEMALE,true,PUPPY,CHOCOLATE,2012
Foster Return,2012,May,,Infant - Younger than 6 months,FEMALE,true,PUPPY,BLACK,2012
Impound,2011,July,PIT BULL - JACK RUSS TER,Older than 1 year,MALE,true,MED,BROWN,2011
Stray,2012,April,,,FEMALE,false,SMALL,BRN TABBY,2012
Stray,2011,April,,,FEMALE,false,MED,CALICO,2011
Stray,2011,November,,,UNKNOWN,false,KITTN,ORG TABBY,2011
Stray,2011,February,,,FEMALE,false,SMALL,TORTIE,2011
Stray,2012,July,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2012
Disposal Request by Public,2011,March,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2012,February,PIT BULL - LABRADOR RETR,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2012
Stray,2011,October,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,2011
Stray,2012,January,,Youth - Younger than 1 year,FEMALE,true,PUPPY,BLACK,2012
Stray,2011,February,,Older than 1 year,MALE,true,LARGE,SILVER,2011
Stray,2011,August,,Older than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2011,June,,,UNKNOWN,false,KITTN,BRN TABBY,2011
Foster Return,2012,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY TIGER,2012
Stray,2011,August,,,MALE,false,MED,GRAY TIGER,2011
Owner Surrender,2011,April,DACHSHUND - MIX,Youth - Younger than 1 year,FEMALE,true,MED,BR BRINDLE,2012
Foster Return,2012,August,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2012
Stray,2012,March,,Infant - Younger than 6 months,FEMALE,false,KITTN,ORG TABBY,2012
Owner Surrender,2011,September,,Infant - Younger than 6 months,MALE,false,KITTN,CRM TABBY,2011
Owner Surrender,2012,July,,Older than 7 years,MALE,false,LARGE,RED,2012
Stray,2011,January,PIT BULL - MIX,,FEMALE,false,LARGE,BR BRINDLE,2011
Stray,2012,April,,,UNKNOWN,false,KITTN,BLACK,2012
Stray,2012,January,,,FEMALE,false,MED,BLK TIGER,2012
Stray,2012,June,,,UNKNOWN,false,LARGE,BLACK,2012
Stray,2012,February,,Older than 1 year,FEMALE,false,MED,CALICO,2012
Stray,2011,March,,,MALE,false,LARGE,BLACK,2011
Owner Surrender,2011,June,,Older than 1 year,MALE,true,LARGE,BLK TABBY,2011
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,CALICO,2012
Stray,2012,August,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TABBY,2012
Owner Surrender,2012,February,,Older than 7 years,FEMALE,false,LARGE,WHITE,2012
Owner Surrender,2011,April,LABRADOR RETR - CHOW CHOW,,MALE,true,LARGE,BLACK,2011
Stray,2011,October,,Older than 7 years,MALE,true,MED,ORANGE,2011
Owner Surrender,2011,January,,Youth - Younger than 1 year,FEMALE,true,MED,LYNX PT,2011
Stray,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,WHITE,2011
Owner Surrender,2011,May,DOMESTIC SH - BENGAL,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TABBY,2011
Owner Surrender,2012,May,,Older than 7 years,FEMALE,false,MED,WHITE,2012
Stray,2012,June,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY TABBY,2012
Owner Surrender,2011,October,,Older than 7 years,FEMALE,false,MED,TORTIE,2011
Stray,2012,March,BLACK/TAN HOUND - MIX,Older than 7 years,MALE,true,MED,BLACK,2012
Owner Surrender,2011,March,,Older than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2011,August,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2011
Stray,2011,August,,,UNKNOWN,false,KITTN,TORTIE,2011
Stray,2012,May,LABRADOR RETR - FOX TERR WIRE,Infant - Younger than 6 months,MALE,true,TOY,BUFF,2012
Stray,2011,November,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,2012
Foster Return,2012,April,,Older than 1 year,FEMALE,true,SMALL,CALICO,2012
Stray,2012,March,,Older than 1 year,FEMALE,true,MED,TAN,2012
Out Patient Spay or Neuter,2011,January,,Older than 1 year,MALE,true,LARGE,BROWN,2011
Owner Surrender,2011,May,,Older than 1 year,FEMALE,false,LARGE,BLACK,2011
Stray,2011,August,,,FEMALE,true,MED,BR BRINDLE,2011
Stray,2011,March,,Older than 1 year,MALE,true,SMALL,BLACK,2011
Owner Surrender,2012,April,,Older than 7 years,MALE,false,MED,BLACK,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TABBY,2012
Stray,2012,June,,,UNKNOWN,false,KITTN,BRN TABBY,2012
Stray,2011,December,,,MALE,true,MED,GRAY,2011
Stray,2011,July,,,FEMALE,false,MED,BLACK,2011
Stray,2011,February,,,FEMALE,false,MED,BROWN,2011
Stray,2012,June,,,UNKNOWN,false,KITTN,BLACK,2012
Owner Surrender,2012,April,,Infant - Younger than 6 months,MALE,false,PUPPY,TAN,2012
Stray,2011,January,,,FEMALE,false,MED,BLUE,2011
Owner Surrender,2012,July,SIAMESE - MIX,Infant - Younger than 6 months,FEMALE,true,KITTN,WHITE,2012
Out Patient Spay or Neuter,2011,January,,Older than 1 year,MALE,true,SMALL,WHITE,2011
Owner Surrender,2012,March,,Older than 1 year,FEMALE,false,LARGE,BLUE,2012
Stray,2011,February,,Older than 7 years,FEMALE,true,X-LRG,BR BRINDLE,2011
Stray,2012,March,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY,2012
Stray,2011,March,GERM SHEPHERD - NEWFOUNDLAND,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2011
Stray,2012,July,BLOODHOUND - MIX,Youth - Younger than 1 year,MALE,true,PUPPY,BROWN,2012
Impound,2012,March,,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2012,June,,,FEMALE,false,MED,BRN TABBY,2012
Owner Surrender,2011,August,,,MALE,false,MED,TAN,2011
Stray,2011,August,BEAGLE - DACHSHUND,Infant - Younger than 6 months,MALE,true,PUPPY,BROWN,2011
Owner Surrender,2012,January,,Older than 1 year,FEMALE,false,LARGE,BROWN,2012
Stray,2011,January,GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,BLACK,2011
Stray,2012,April,SCHNAUZER MIN - POODLE MIN,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Owner Surrender,2011,April,,Youth - Younger than 1 year,FEMALE,false,PUPPY,FAWN,2011
Reported Lost by Public,2012,August,,,MALE,false,SMALL,UNKNOWN,2012
Owner Surrender,2012,July,ALASK MALAMUTE - MIX,Youth - Younger than 1 year,FEMALE,true,LARGE,BROWN,2012
Stray,2012,June,,,MALE,false,LARGE,BR BRINDLE,2012
Stray,2011,August,,Older than 7 years,FEMALE,true,MED,BROWN,2011
Stray,2011,July,,Older than 1 year,MALE,true,SMALL,GRAY,2011
Owner Surrender,2011,April,,Older than 1 year,FEMALE,false,MED,LILAC PT,2011
Stray,2011,June,GERM SHEPHERD - MIX,,MALE,false,MED,BROWN,2011
Stray,2012,March,,Older than 1 year,MALE,false,MED,BRN TABBY,2012
Stray,2012,August,,Older than 1 year,FEMALE,false,MED,BLACK,2012
Stray,2011,June,DOMESTIC SH - DOMESTIC SH,,UNKNOWN,false,MED,WHITE,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,SEAL PT,2012
Stray,2012,May,,Older than 1 year,MALE,false,MED,BRN TABBY,2012
Stray,2012,March,,,FEMALE,false,SMALL,GRAY,2012
Impound,2011,May,,,FEMALE,false,MED,BLACK,2011
Impound,2011,October,,,MALE,false,MED,BL BRINDLE,2011
Stray,2011,June,,,UNKNOWN,false,KITTN,GRAY,2011
Owner Surrender,2011,December,BEAGLE - GERM SH POINT,Youth - Younger than 1 year,MALE,true,PUPPY,WHITE,2011
Owner Surrender,2011,August,,Older than 7 years,MALE,true,LARGE,BRN TABBY,2011
Stray,2011,August,LABRADOR RETR - MIX,,MALE,false,PUPPY,BLACK,2011
Stray,2012,June,GERM SHEPHERD - MIX,Older than 7 years,MALE,false,LARGE,BLACK,2012
Stray,2012,July,,Older than 1 year,FEMALE,true,SMALL,RED,2012
Stray,2011,March,,,UNKNOWN,false,LARGE,BRN TABBY,2011
Owner Surrender,2011,October,,Older than 7 years,FEMALE,true,LARGE,WHITE,2011
Stray,2011,April,DOMESTIC SH - DOMESTIC SH,Infant - Younger than 6 months,MALE,true,KITTN,BRN TIGER,2011
Stray,2011,April,,Older than 1 year,FEMALE,true,X-LRG,BLACK,2011
Stray,2011,September,BEAGLE - DACHSHUND,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2011
Stray,2011,March,,,UNKNOWN,false,LARGE,BLACK,2011
Impound,2011,March,,,FEMALE,false,LARGE,BL BRINDLE,2011
Stray,2012,March,,Infant - Younger than 6 months,FEMALE,false,PUPPY,WHITE,2012
Foster Return,2012,March,GREAT DANE - WHIPPET,Older than 1 year,MALE,true,PUPPY,BROWN,2012
Stray,2011,June,,Older than 7 years,FEMALE,true,SMALL,FAWN,2011
Owner Surrender,2012,January,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY,2012
Stray,2012,January,,Youth - Younger than 1 year,MALE,false,LARGE,BLUE,2012
Stray,2012,January,,,UNKNOWN,false,LARGE,GRAY TABBY,2012
Owner Surrender,2011,January,,,MALE,false,PUPPY,WHITE,2011
Owner Surrender,2011,August,,Youth - Younger than 1 year,FEMALE,false,SMALL,BLACK,2011
Stray,2011,August,BEAGLE - LABRADOR RETR,Youth - Younger than 1 year,FEMALE,true,MED,WHITE,2011
Stray,2012,August,,Youth - Younger than 1 year,FEMALE,false,SMALL,GRAY,2012
Stray,2012,February,GERM SHEPHERD - MIX,,FEMALE,true,MED,TRICOLOR,2012
Owner Surrender,2011,June,GERM SHEPHERD - MIX,Older than 1 year,FEMALE,false,MED,BLACK,2011
Stray,2012,January,GERM SHEPHERD - MIX,Older than 1 year,MALE,false,MED,TAN,2012
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,WHITE,2011
Owner Surrender,2011,October,,,FEMALE,false,MED,BLK TABBY,2011
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY TABBY,2011
Stray,2012,February,,,MALE,false,LARGE,BRN TABBY,2012
Stray,2011,February,GERM SHEPHERD - MIX,,MALE,false,PUPPY,BR BRINDLE,2011
Owner Surrender,2011,October,,Older than 1 year,MALE,true,MED,BROWN,2011
Stray,2011,October,,,UNKNOWN,false,MED,GRAY TABBY,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2012
Stray,2012,April,,Older than 1 year,MALE,true,SMALL,BROWN,2012
Stray,2012,July,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2011,October,,Infant - Younger than 6 months,MALE,true,KITTN,ORG TABBY,2011
Stray,2011,October,BEAGLE - JACK RUSS TER,,MALE,false,MED,TRICOLOR,2011
Stray,2011,December,,,MALE,true,LARGE,BLACK,2012
Owner Surrender,2012,April,SIBERIAN HUSKY - MIX,Older than 7 years,FEMALE,false,LARGE,SILVER,2012
Stray,2012,April,,,FEMALE,false,MED,GRAY TIGER,2012
Stray,2011,December,CHIHUAHUA SH - MIX,Older than 1 year,MALE,true,TOY,TAN,2012
Owner Surrender,2011,February,,Older than 7 years,FEMALE,true,MED,WHITE,2011
Stray,2011,July,,,UNKNOWN,false,MED,BLACK,2011
Owner Surrender,2012,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY,2012
Stray,2011,August,,,FEMALE,false,KITTN,BLACK,2011
Stray,2011,August,,Infant - Younger than 6 months,FEMALE,true,KITTN,SEAL PT,2011
Stray,2011,January,,Older than 1 year,FEMALE,true,MED,TORTIE,2011
Stray,2011,September,,,MALE,false,KITTN,BLACK,2011
Stray,2011,December,,Infant - Younger than 6 months,MALE,true,KITTN,ORANGE,2012
Stray,2011,September,,,FEMALE,false,MED,TORTIE,2011
Stray,2011,May,,Older than 7 years,FEMALE,true,MED,WHITE,2011
Stray,2011,May,BOXER - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,TAN,2011
Stray,2011,January,,,UNKNOWN,false,MED,ORG TABBY,2011
Stray,2012,February,,Older than 1 year,FEMALE,false,LARGE,BRN TABBY,2012
Foster Return,2012,February,BOSTON TERRIER - YORKSHIRE TERR,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2012
Stray,2011,April,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2011
Owner Surrender,2012,January,,Older than 1 year,FEMALE,true,MED,BLACK,2012
Stray,2012,May,,Older than 7 years,MALE,false,MED,BLACK,2012
Stray,2011,July,,,UNKNOWN,false,MED,BLACK,2011
Owner Surrender,2011,May,CHIHUAHUA LH - WELSH CORGI CAR,Infant - Younger than 6 months,MALE,true,PUPPY,TRICOLOR,2011
Owner Surrender,2011,July,,,MALE,false,KITTN,WHITE,2011
Stray,2012,September,POODLE MIN - SHIH TZU,,FEMALE,false,SMALL,WHITE,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BRN TIGER,2012
Stray,2012,May,,Older than 1 year,MALE,false,MED,ORG TABBY,2012
Owner Surrender,2012,June,,Older than 7 years,FEMALE,true,SMALL,BLACK,2012
Owner Surrender,2012,February,,Infant - Younger than 6 months,MALE,true,KITTN,SEAL PT,2012
Owner Surrender,2011,March,,,MALE,false,SMALL,TAN,2011
Owner Surrender,2012,June,LABRADOR RETR - MIX,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Owner Surrender,2011,March,CHIHUAHUA SH - MIX,Older than 1 year,MALE,true,SMALL,BROWN,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,CALICO,2012
Stray,2011,January,PIT BULL - MIX,,FEMALE,false,LARGE,BLACK,2011
Owner Surrender,2012,April,POMERANIAN - CHIHUAHUA LH,Infant - Younger than 6 months,MALE,true,TOY,TAN,2012
Stray,2011,November,,,FEMALE,false,MED,CALICO,2011
Stray,2011,April,,Older than 1 year,MALE,true,LARGE,BLACK,2011
Owner Surrender,2012,July,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TIGER,2012
Stray,2011,January,,,UNKNOWN,false,LARGE,BLACK,2011
Owner Surrender,2011,November,BENGAL - MIX,Youth - Younger than 1 year,MALE,true,MED,LYNX PT,2011
Owner Surrender,2012,February,,Infant - Younger than 6 months,MALE,false,MED,BRN TABBY,2012
Stray,2012,May,,,FEMALE,false,KITTN,ORG TABBY,2012
Stray,2011,April,MIN PINSCHER - MIX,Older than 1 year,MALE,true,MED,BLACK,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2012
Stray,2011,April,,,MALE,false,LARGE,BRN TABBY,2011
Stray,2012,August,,Youth - Younger than 1 year,FEMALE,true,SMALL,TAN,2012
Stray,2011,May,ROTTWEILER - MIX,Older than 1 year,FEMALE,true,LARGE,BLACK,2011
Stray,2011,November,,Older than 1 year,FEMALE,true,MED,WHITE,2012
Stray,2011,August,,,MALE,false,KITTN,BRN TABBY,2011
Stray,2011,December,,Older than 1 year,MALE,true,TOY,BLACK,2011
Owner Surrender,2011,December,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2011
Foster Return,2012,September,,Infant - Younger than 6 months,MALE,true,KITTN,ORANGE,2012
Stray,2012,April,,,FEMALE,false,MED,BROWN,2012
Stray,2011,August,,,UNKNOWN,false,KITTN,ORG TIGER,2011
Stray,2011,September,,,FEMALE,false,KITTN,ORG TIGER,2011
Stray,2011,May,,,MALE,false,LARGE,GRAY TIGER,2011
Stray,2011,October,,,UNKNOWN,false,MED,ORG TIGER,2011
Stray,2011,July,,,UNKNOWN,false,KITTN,GRAY TIGER,2011
Stray,2012,February,,Older than 1 year,MALE,false,MED,GRAY TIGER,2012
Stray,2012,June,,Infant - Younger than 6 months,FEMALE,false,KITTN,CREAM,2012
Owner Surrender,2011,March,DOMESTIC SH - DOMESTIC SH,Older than 1 year,MALE,true,MED,BLACK,2011
Stray,2011,June,CHIHUAHUA SH - JACK RUSS TER,,MALE,false,MED,WHITE,2011
Stray,2011,September,,,FEMALE,true,MED,RED,2011
Owner Surrender,2012,April,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2012,April,,Older than 1 year,FEMALE,true,X-LRG,BUFF,2012
Owner Surrender,2012,March,,,FEMALE,false,MED,CALICO,2012
Stray,2011,December,,Youth - Younger than 1 year,FEMALE,false,MED,TORTIE,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2012
Stray,2011,December,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2012
Owner Surrender,2011,May,,Older than 1 year,FEMALE,true,MED,BLK TABBY,2011
Stray,2012,May,,,MALE,false,MED,GRAY,2012
Stray,2011,August,,,MALE,false,KITTN,WHITE,2011
Stray,2011,August,,,FEMALE,false,MED,GRAY TIGER,2011
Stray,2012,April,SCHNAUZER MIN - MIX,Older than 1 year,MALE,true,SMALL,WHITE,2012
Stray,2012,August,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2012
Foster Return,2012,March,,Youth - Younger than 1 year,MALE,true,KITTN,BLACK,2012
Stray,2011,May,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,CALICO,2011
Stray,2012,January,,Youth - Younger than 1 year,FEMALE,true,MED,BROWN,2012
Owner Surrender,2011,February,,Youth - Younger than 1 year,FEMALE,false,SMALL,BLK TABBY,2011
Owner Surrender,2012,April,,Older than 1 year,UNKNOWN,false,MED,BLACK,2012
Out Patient Spay or Neuter,2011,February,,Older than 1 year,MALE,true,LARGE,BR BRINDLE,2011
Owner Surrender,2012,September,,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2012,September,,Infant - Younger than 6 months,MALE,false,KITTN,BLACK,2012
Stray,2011,June,,,UNKNOWN,false,KITTN,TAN,2011
Stray,2011,August,,Older than 1 year,MALE,true,MED,SEAL PT,2011
Stray,2012,January,,,FEMALE,false,LARGE,BROWN,2012
Stray,2012,January,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2012
Stray,2011,December,SHIH TZU - MIX,Older than 1 year,FEMALE,true,SMALL,WHITE,2012
Owner Surrender,2011,May,,Older than 1 year,MALE,false,LARGE,GRAY,2011
Stray,2011,August,BORDER TERRIER - SHIH TZU,Youth - Younger than 1 year,MALE,true,SMALL,WHITE,2011
Stray,2011,December,,,MALE,false,KITTN,BRN TABBY,2011
Owner Surrender,2012,June,GERM SHEPHERD - MIX,,FEMALE,false,MED,BLACK,2012
Stray,2011,July,CHIHUAHUA SH - MIX,,MALE,false,SMALL,BLACK,2011
Owner Surrender,2011,December,,Youth - Younger than 1 year,FEMALE,true,SMALL,BROWN,2011
